id,type,text1,text2,text3,text4,text5,notes
station_chalcedon,CUSTOM,"Um estaleiro abandonado. Seus cais de montagem esqueléticos estão vazios. Pelas marcas recentes de fogo de armas leves em seções de casco taticamente insignificantes, a estação parece ter sido usada como alvo de treinamento.",,Luzes de emergência vermelhas opacas iluminam o anel de atracação despedaçado. Um azulejo solto do teto segue uma espiral de fio em direção a um eixo escurecido. Não há sinais de vida.,,,
planet_chalcedon,CUSTOM,"Semeada com vida terrestre por uma nave-espora inicial, Chalcedon floresceu verde para os primeiros humanos que chegaram, mas logo se mostrou um lar hostil. A xenovida nativa primitiva — teorizada como descendente de diásporas por impacto de Kumari Aru, ou vice-versa — persiste em formas curiosamente equivalentes a unicelulares em nichos ecológicos obscuros. A superfície é regularmente assolada por células de tempestade massivas em uma temporada sazonal sem fim. Essa agitação fornece um meio rico para o crescimento de plantas, mas apenas aquelas que crescem rapidamente na calmaria entre as tempestades podem sobreviver fora da rara zona protegida por peculiaridades topológicas; os colonos humanos vivem sempre em admiração e medo.",,"Os assentamentos humanos em Chalcedon se adaptaram às violentas tempestades. Quando não estão enterrados no subsolo, a arquitetura local tende a um tipo de ciclopeísmo aerodinâmico em desacordo com as pré-fabricadas baratas que dominam mundos pobres em outros lugares do Setor.",,,
spark,SHIP,"Um caça autônomo de IA, o Spark é um interceptador ágil e resistente. Sem a necessidade de proteger um piloto humano, o chassi abriga um gerador de escudo miniaturizado.",,,,,
lux,SHIP,"Um caça pesado autônomo de IA, o Lux é armado com um laser de infravermelho e um sistema de flares projetado para confundir os sistemas de defesa de ponto inimigos. Melhor usado para abrir caminho para ataques contra alvos pesados.",,,,,
flash,SHIP,"Um caça-bombardeiro autônomo de IA, o Flash carrega uma carga avançada de projéteis de proximidade de fase que emprega os princípios do manto de fase para fins destrutivos.",,,,,
lumen,SHIP,"Um remanescente das frotas de IA autônomas desenvolvidas pela Tri-Tachyon Corporation. Ilegal segundo as leis do Domínio (e da Hegemonia) e uma abominação para a Igreja da Redenção Galáctica, a Primeira Guerra das IAs viu essas criações purgadas do Setor. Pelo menos é assim que as histórias oficiais contam.

O Lumen é uma fragata rápida e multiuso, mais adequada para assédio de alvos inimigos usando a ferramenta mais apropriada entre suas muitas opções. O núcleo de IA do Lumen foi notado por sua capacidade de criar um efeito debilitante de frustração em capitães humanos além do que suas especificações de combate sugeririam ser possível.",,,,,
glimmer,SHIP,"Um remanescente das frotas de IA autônomas desenvolvidas pela Tri-Tachyon Corporation. Ilegal segundo as leis do Domínio (e da Hegemonia) e uma abominação para a Igreja da Redenção Galáctica, a Primeira Guerra das IAs viu essas criações purgadas do Setor. Pelo menos é assim que as histórias oficiais contam.

O Glimmer fornece apoio de fogo de longo alcance com seu arsenal de armas de energia, mantendo pressão de fluxo sobre as forças inimigas.",,,,,
fulgent,SHIP,"Um remanescente das frotas de IA autônomas desenvolvidas pela Tri-Tachyon Corporation. Ilegal segundo as leis do Domínio (e da Hegemonia) e uma abominação para a Igreja da Redenção Galáctica, a Primeira Guerra das IAs viu essas criações purgadas do Setor. Pelo menos é assim que as histórias oficiais contam.

O Fulgent é um destruidor fortemente armado que garante seu lugar na linha de batalha, pois, quando a IA do Fulgent identifica uma fraqueza, usa uma manobrabilidade excepcional para atacar com uma crueldade inumana.",,,,,
scintilla,SHIP,"Um remanescente das frotas de IA autônomas desenvolvidas pela Tri-Tachyon Corporation. Ilegal segundo as leis do Domínio (e da Hegemonia) e uma abominação para a Igreja da Redenção Galáctica, a Primeira Guerra das IAs viu essas criações purgadas do Setor. Pelo menos é assim que as histórias oficiais contam.

O Scintilla, um porta-aviões leve, é capaz de implantar duas alas de caças-drones em combate. Embora só possa montar armas de feixe leves, o Scintilla pode carregar um arsenal formidável de mísseis.",,,,,
apex,SHIP,"Um remanescente das frotas de IA autônomas desenvolvidas pela Tri-Tachyon Corporation. Ilegal segundo as leis do Domínio (e da Hegemonia) e uma abominação para a Igreja da Redenção Galáctica, a Primeira Guerra das IAs viu essas criações purgadas do Setor. Pelo menos é assim que as histórias oficiais dizem.

Memorandos internos vazados criticam o Apex por comprometer princípios básicos de combate para atuar como uma plataforma de marketing para sistemas avançados de combate. Isso inclui o 'Coerente de Feixe de Energia Tri-Tachyon' — especulado empregar um truque da física de escudos para aumentar o alcance de armas de energia não baseadas em feixe, que o Apex pode montar em abundância — e unidades duplas de autoforja Terminator. A certificação sub-IA dos sistemas Terminator estava pendente quando se tornou irrelevante devido a certas catástrofes históricas subsequentes, incluindo, mas não se limitando à Primeira Guerra das IAs.",,,,,
brilliant,SHIP,"Um remanescente das frotas de IA autônomas desenvolvidas pela Tri-Tachyon Corporation. Ilegal segundo as leis do Domínio (e da Hegemonia) e uma abominação para a Igreja da Redenção Galáctica, a Primeira Guerra das IAs viu essas criações purgadas do Setor. Pelo menos é assim que as histórias oficiais contam.

Típico de produtos de alta gama da TriTachyon, o cruzador da classe Brilliant não poupa excessos ao montar o conjunto mais avançado possível de armas de energia. Típico de navios autônomos, não há concessões para suporte de vida humano ou mesmo acesso corporal. Reparos são realizados por um enxame de drones utilitários semi-inteligentes que viajam por condutos de atmosfera zero escavados na massa do navio.",,,,,
radiant,SHIP,"Um remanescente das frotas de IA autônomas desenvolvidas pela Tri-Tachyon Corporation. Ilegal segundo as leis do Domínio (e da Hegemonia) e uma abominação para a Igreja da Redenção Galáctica, a Primeira Guerra das IAs viu essas criações purgadas do Setor. Pelo menos é assim que as histórias oficiais dizem.

O couraçado Radiant foi um projeto ousado e visionário criado por uma unidade de arquitetura naval que recebeu indulgência especial de um vice-presidente inchado de vaidade da Tri-Tachyon. Tanto as histórias oficiais quanto as não oficiais existentes da Primeira Guerra das IAs nunca mencionam essa classe de navio ter sido produzida porque um esfoliador de fase integrado nunca poderia ser estável em um navio de tal tamanho. Com certeza explodiria em um infinito de dimensões infantis curiosamente enroladas após a primeira ignição do salto.

Mesmo assim, aqui está ele.",,,,,
remnant_station2,SHIP,"Esta é uma estação de batalha autônoma totalmente armada e operacional. Estações como esta atuavam como depósito de combustível e suprimentos, fábrica robótica, nexo de comando e plataforma de armas em apoio às frotas de IA operando em nível estratégico. O discurso da 'Declaração de Vitória' proferido pelo Alto Hegemônio após a Primeira Guerra das IAs afirmou que todas as estações de batalha de IA haviam sido destruídas.",,,,,
colossus,SHIP,"O Colossus é um casco robusto e venerável, bem adequado às condições do Setor pós-Colapso, embora possua acomodações primitivas e armamento defensivo limitado.

Antes de ser superado pela brutal eficiência econômica do cargueiro Atlas, o cargueiro pesado Colossus formava o núcleo das frotas de suprimento de fronteira do Domínio. Blindagens mais espessas do que o necessário fornecem proteção contra perigos cósmicos, tanto naturais quanto humanos.",,,,,
colossus2,SHIP,"Este é um casco do Colossus modificado pelos fiéis militantes do Caminho Luddico em um cruzador de ataque temível. Os conveses de carga foram colapsados e ressoldados para espessar consideravelmente a blindagem efetiva do casco, enquanto torres adicionais foram instaladas ao longo da estrutura. Na proa, um grande suporte de armas capaz de lançar rajadas de torpedos da classe Hammer foi permanentemente fixado. Os motores e a rede elétrica padrão foram modificados de forma precária para permitir queimas superpotentes em condições de combate, causando uma enorme perda de confiabilidade geral dos sistemas.

O cargueiro pesado Colossus formava o núcleo das frotas de suprimento de fronteira do Domínio antes de ser superado pela brutal eficiência econômica do cargueiro Atlas. Blindagens mais espessas do que o necessário fornecem proteção contra perigos cósmicos, tanto naturais quanto humanos.",,,,,
colossus3,SHIP,"O Colosso foi adaptado para a guerra primeiramente por militantes Pathers, mas piratas empreendedores logo seguiram seu exemplo. Um processo igualmente improvisado levou à maioria dos porões de carga serem colapsados e ressoldados para formar uma blindagem espessa pontilhada por inúmeras plataformas de armas. Contudo, o porão de carga principal foi mantido aberto e convertido em uma improvisada baía de lançamento de caças com a adição de uma micro-forja civil adaptada para fabricar peças de máquinas, modificada para aceitar chips LPC de caças. A forja é mal integrada ao sistema de energia base do casco, resultando em um desempenho geral instável.

O cargueiro pesado Colosso formava o núcleo das frotas de suprimento da fronteira do Domínio antes de ser superado pela brutal eficiência econômica do supercargueiro Atlas. A blindagem do casco, mais espessa do que o necessário, oferece proteção contra perigos cósmicos, tanto naturais quanto humanos.",,,,,
warning_beacon,CUSTOM,"Um farol de advertência totalmente autônomo. Contém um sistema de energia de estado sólido que permite operação teórica e meia-vida de manutenção de estação com alcance de centenas de milhares de ciclos.

O capitão astuto de uma nave estelar deve atentar bem ao seu aviso.",,,,,
station_abandoned_mining,CUSTOM,"Uma estação de mineração orbital abandonada, construída para ancorar um gancho celeste que seria usado para extrair recursos da superfície de seu planeta primário de forma eficiente. Módulos industriais antigos, há muito desmontados para peças, e anéis habitacionais silenciosos estão corroídos por impactos e intempéries estelares.",,"Nenhum sistema principal da estação permanece operacional, embora existam algumas fontes gama dispersas e vazamentos eletromagnéticos, provavelmente provenientes de sistemas de segurança de backup trabalhando em vão.",,,
planet_gilead,CUSTOM,"Coroa do Caminho do Peregrino e venerada pelos fiéis luddicos, Gilead é um paraíso lendário que se diz rivalizar com o da Velha Terra — aquele que foi dado à humanidade por Deus; que a humanidade profanou; do qual a humanidade foi, em pecado, exilada para sofrer entre as estrelas. Que tal mundo pudesse ser redescoberto novamente é a promessa de que a humanidade pode ser redimida.",,"O rosto de Gilead sorri para você através de nuvens de seda puríssima, mares cerúleos e continentes verdejantes de uma natureza suave e ondulante. A Igreja aqui reina como um jardineiro austero, garantindo que a população seja bem controlada e diligente em honrar o solo sobre o qual Ludd uma vez caminhou.",,,
planet_asher,CUSTOM,"Asher é um mundo frio e seco, de penitência e trabalho. Toda a base industrial pesada de Gilead foi transferida para cá durante o Despertar Luddico pela Igreja, sempre prática. A vida espiritual no Setor Perseano não pode ser guiada sem naves estelares.",,"Tempestades de poeira apocalípticas obscurecem o céu cruel, tingindo o sol de vermelho-sangue antes de reduzi-lo a um brilho sem direção que não oferece nem calor nem conforto.

A necessidade de absolvição escorre das minas, é forjada nas refinarias e então montada em órbita. A virtude de Asher — o trabalho — ainda é a vergonha secreta da Igreja, mencionada apenas indiretamente em sermões proferidos por curas especialmente espirituais.",,,
devastator,WEAPON,"Essencialmente um canhão antiaéreo de tiro rápido do tamanho de uma nave capital, o Aniquilador foi desenvolvido pela Armada do Domínio usando peças genéricas em resposta a um mundo rebelde que conseguiu adquirir um conjunto extenso de chips LPC para caças.

Três canos disparam uma barragem rápida de projéteis explosivos. A alta taxa de disparo produz um volume tão grande de munição que os detectores de proximidade tornam-se um tanto quanto pouco confiáveis, disparando aparentemente ao acaso. A margem de erro foi considerada aceitável após resultados espetaculares em campo.

Um único salva do Aniquilador pode eliminar uma ala de caças ou um voo de mísseis, embora os projéteis sejam de uso limitado contra alvos maiores ou mais distantes.",,,,,
legion,SHIP,"Classificada como um porta-aviões de batalha, a Legião monta um impressionante arsenal de armas pesadas, espaço de hangares e sistemas de comando-controle suficientes para operar quatro alas de caças. Modelos posteriores foram atualizados com nanoforges dedicadas à substituição de aeronaves, aumentando significativamente a relação entre poder de fogo e logística em missões distantes.

Após o sucesso lendário do projeto Invasor, ficou claro que sistemas rebeldes sem indústria ultra-pesada eram capazes de desenvolver caças baseados em porta-aviões capazes de enfrentar o 'Velho' da Armada. Juntamente com novas armas — mísseis antiaéreos ágeis e canhões de defesa de ponto de rastreamento rápido — o Conselho Estratégico decidiu implantar um porta-aviões à altura de servir ao lado do Invasor. Assim, a Legião foi projetada para fornecer uma plataforma para interceptadores e caças de ataque enquanto permanece na linha de batalha.

Defensores da 'Escola de Cruzadores' criticaram a Legião por sua especialização insuficiente, argumentando que um volume semelhante de caças poderia ser operado a um custo menor e com maior flexibilidade se os papéis de combate fossem separados em cascos distintos. Esses argumentos econômicos, contudo, perdem força diante de uma Legião ativando seu motor de queima para desferir poder de fogo esmagador no ponto crucial da batalha.",,,,,
ai_cores,RESOURCE,"Um núcleo de IA independente raro e valioso. Esta é a alma física de uma inteligência artificial, um artefato de complexidade surpreendente capaz de pensamento sofisticado que supera a mente humana. Um objeto de medo, adoração e avareza; guerras foram travadas pelo uso e regulamentação de IA.

Um núcleo de IA é incapaz de afetar o mundo exterior por si só. Para explorar suas vastas capacidades, o núcleo deve ser submerso em um banho de refrigeração e conectado a feixes de linhas de dados de alta capacidade adequados às suas tarefas. Quando instalado, o núcleo deve ser equipado com um dispositivo analógico de garantia de lealdade; geralmente, isso toma a forma de um explosivo químico bruto com um gatilho mecânico.",,,,,
,,,,,,,
survey_data,RESOURCE,"Este TriPad contém um banco de dados recente de levantamentos que detém informações sobre as qualidades econômicas, industriais e estratégicas de um objeto celeste, organizadas segundo as diretrizes tradicionais do Ministério Colonial do Domínio. Levantamentos como este são elementos essenciais para operações militares bem-sucedidas, esforços de colonização e empreendimentos corporativos.",,,,,
survey_data_1,RESOURCE,"Este TriPad contém um banco de dados recente de levantamentos que detém informações sobre as qualidades econômicas, industriais e estratégicas de um objeto celeste, organizadas segundo as diretrizes tradicionais do Ministério Colonial do Domínio. Levantamentos como este são elementos essenciais para operações militares bem-sucedidas, esforços de colonização e empreendimentos corporativos.

Os dados contidos aqui são completamente comuns. 'Só mais uma rocha', como dizem.",,,,,
survey_data_2,RESOURCE,"Este TriPad contém um banco de dados recente de levantamentos que detém informações sobre as qualidades econômicas, industriais e estratégicas de um objeto celeste, organizadas segundo as diretrizes tradicionais do Ministério Colonial do Domínio. Levantamentos como este são elementos essenciais para operações militares bem-sucedidas, esforços de colonização e empreendimentos corporativos.

Os dados contidos aqui são comuns.",,,,,
survey_data_3,RESOURCE,"Este TriPad contém um banco de dados recente de levantamentos que detém informações sobre as qualidades econômicas, industriais e estratégicas de um objeto celeste, organizadas segundo as diretrizes tradicionais do Ministério Colonial do Domínio. Levantamentos como este são elementos essenciais para operações militares bem-sucedidas, esforços de colonização e empreendimentos corporativos.

Este levantamento descreve um mundo útil para a exploração humana e será vendido por um bom preço.",,,,,
survey_data_4,RESOURCE,"Este TriPad contém um banco de dados recente de levantamentos que detém informações sobre as qualidades econômicas, industriais e estratégicas de um objeto celeste, organizadas segundo as diretrizes tradicionais do Ministério Colonial do Domínio. Levantamentos como este são elementos essenciais para operações militares bem-sucedidas, esforços de colonização e empreendimentos corporativos.

Este levantamento descreve um mundo que pontua alto no gráfico padrão de viabilidade. Será bastante valioso se vendido à parte certa.",,,,,
survey_data_5,RESOURCE,"Este TriPad contém um banco de dados recente de levantamentos que detém informações sobre as qualidades econômicas, industriais e estratégicas de um objeto celeste, organizadas segundo as diretrizes tradicionais do Ministério Colonial do Domínio. Levantamentos como este são elementos essenciais para operações militares bem-sucedidas, esforços de colonização e empreendimentos corporativos.

Este dado descreve um mundo excepcional e será de grande valor para qualquer uma das principais facções do Setor.",,,,,
planet_ancyra,CUSTOM,"Um mundo antigo e seco com um campo magnético lento, parcialmente despojado de voláteis pelo vento solar. Há evidências de que Ancyra já foi coberta por mares rasos e quentes: dunas esbranquiçadas de sal, torres e cristas de sílica cristalizada de forma única, e alguns aquíferos salobros explorados e aproveitados por colonos humanos.",,A economia de Ancyra é dominada pela logística da Hegemonia. O complexo industrial leve cresceu a partir de contratos militares e agora possui escala e legitimidade para fazer incursões respeitáveis na teia de comércio civil do núcleo do espaço da Hegemonia.,,,
station_ancyra,CUSTOM,"A Estação Ancyra é um bastião de autoridade, construída nos primeiros dias da colonização do Setor Perseano pelo Domínio. As placas blindadas do casco foram reparadas e substituídas tantas vezes que é incerto se alguma parte original ainda permanece. As instalações não são particularmente confortáveis, mas em vez de uma sensação de declínio, isso confere ao posto uma aura de dignidade austera.",,"Aliste-se na Marinha, explore o Setor!",,,
station_derinkuyu,CUSTOM,"A Estação Derinkuyu foi construída após o Colapso sobre a superestrutura de plataformas de manutenção destinadas a cargueiros da classe Atlas. Estas foram soldadas e impulsionadas para fora da órbita de Ancyra, depois estabilizadas no cinturão de asteroides de Galatia para servir como base para operações de mineração. Uma recente queda na ordem pública envolvendo a 'caminhada longa' do coronel da Hegemonia resultou no controle passando para um conselho frouxo de mineradores fora-da-lei.",,"Nunca uma estação que sobrecarregava os visitantes com boas-vindas, Derinkuyu agora exibe um remendo fresco de placas de vedação de emergência do casco e cumprimenta estranhos com olhares desconfiados trocados entre mineradores e milícia leve do MuniSec.",,,
station_galatia_academy,CUSTOM,"A instituição universitária independente mais antiga e prestigiada do Setor Perseano. A Academia de Galatia é uma das principais escolhas entre as universidades remanescentes dos Mundos do Núcleo. O cargo de reitor é especialmente poderoso, capaz de recorrer a conexões com ex-alunos, influenciar novas gerações dos estudantes mais brilhantes — ou ricos — e direcionar pesquisas de ponta.",,,,,
cobra,SHIP,"O projeto Cobra foi iniciado pouco antes do Colapso, nascido de um projeto especulativo para montar um lançador de torpedo ceifador em um chassi de caça.

Os requisitos de projeto saíram rapidamente do controle e os atrasos deveriam ter levado o projeto Cobra a ser cancelado em seu primeiro ciclo. Mas o dono excêntrico — que havia feito sua fortuna em prospecção e salvamento na fronteira — investiu sua fortuna no projeto e, supostamente, garantiu empréstimos de curto prazo de certos elementos criminosos para concluir o desenvolvimento do protótipo. A Junta de Compras Navais do Domínio rejeitou a proposta de imediato e sugere-se que isso se deveu a uma política não declarada de 'desencorajar' bombardeiros antia-torpedo.",,,,,
perdition,SHIP,"O bombardeiro torpedo Perdition modificado para combate é uma tentativa dos militantes ludditas, tanto Pathers quanto de seitas mais moderadas, de lidar com a falta crônica de acesso a armamento pesado, especialmente durante os primeiros dias do Colapso. Um transporte utilitário da classe Cranefly, projetado para cargas pequenas ou alguns tripulantes, serve como chassi base. Originalmente projetado para transportar uma pequena carga ou alguns tripulantes equipados, o Perdition é soldado em uma carapaça desajeitada de blindagem improvisada e as portas de carga removidas para montar um único torpedo Martelo, conectado ao antigo sistema de trava de carga.

É necessária grande fé para pilotar este veículo improvisado para a batalha, pois suas estatísticas de sobrevivência deveriam dissuadir qualquer tripulação racional.",,,,,
station1,SHIP,"Uma estação orbital de modelo de baixa tecnologia, com blindagem pesada e poder de fogo moderado. Esta plataforma abriga estaleiros, habitats, fábricas e grandes estoques de armas e suprimentos, permitindo a projeção de poder militar e industrial por todo o volume orbital local.",,,,,
station1_midline,SHIP,"Uma estação orbital de modelo intermediário, com uma ampla bordada pesada e rotação axial rápida. Esta plataforma abriga estaleiros, habitats, fábricas e grandes estoques de armas e suprimentos, permitindo a projeção de poder militar e industrial por todo o volume orbital local.",,,,,
station1_hightech,SHIP,"Uma estação orbital de modelo de alta tecnologia, com escudos rotativos poderosos, complemento de caças e poder de fogo moderado. Esta plataforma abriga estaleiros, habitats, fábricas e grandes estoques de armas e suprimentos, permitindo a projeção de poder militar e industrial por todo o volume orbital local.",,,,,
station2,SHIP,"Uma grande estação de batalha de modelo de baixa tecnologia, com blindagem espessa e cidadelas adicionais de bastião pesado e defesa de ponto. Esta plataforma abriga estaleiros, habitats, fábricas e grandes estoques de armas e suprimentos, permitindo a projeção de poder militar e industrial por todo o volume orbital local.",,,,,
station2_midline,SHIP,"Uma grande estação de batalha de modelo intermediário, aprimorada com módulos de suporte de mísseis, além de uma bordada pesada e rotação axial rápida. Esta plataforma abriga estaleiros, habitats, fábricas e grandes estoques de armas e suprimentos, permitindo a projeção de poder militar e industrial por todo o volume orbital local.",,,,,
station2_hightech,SHIP,"Uma grande estação de batalha de modelo de alta tecnologia, com escudos fortes, complemento de caças, uma cidadela defensiva e poder de fogo pesado. Esta plataforma abriga estaleiros, habitats, fábricas e grandes estoques de armas e suprimentos, permitindo a projeção de poder militar e industrial por todo o volume orbital local.",,,,,
station3,SHIP,"Uma fortaleza estelar enorme, o auge da construção contemporânea em gravidade zero no Setor Perseano, construída no modelo de baixa tecnologia com drones de defesa classe Merlon e um extenso campo minado. Esta plataforma abriga estaleiros, habitats, fábricas e grandes estoques de armas e suprimentos que permitem a projeção de poder militar e industrial por todo o volume orbital local.",,,,,
station3_midline,SHIP,"Uma fortaleza estelar enorme, o auge da construção contemporânea em gravidade zero no Setor Perseano, que pode abrigar estaleiros, habitats, fábricas e grandes estoques de armas e suprimentos. Estas plataformas projetam poder militar e industrial por todo o volume orbital local.",,,,,
station3_hightech,SHIP,"Uma fortaleza estelar enorme de modelo de alta tecnologia, com escudos poderosos, blindagem adicional, drones de defesa classe Gargoyle e assustadores teletransportadores de minas de longo alcance. Esta plataforma pode abrigar estaleiros, habitats, fábricas e grandes estoques de armas e suprimentos, permitindo a projeção de poder militar e industrial por todo o volume orbital local.",,,,,
merlon,SHIP,"O Merlon é um drone pesado de defesa de estação repleto de um impressionante conjunto de armas de defesa de ponto. Não necessitando de tripulação, propulsão de viagem ou IA de comando independente, o Merlon é equipado com mais placas de blindagem do que uma nave de tamanho comparável.",,,,,
gargoyle,SHIP,"O Gargoyle é um drone de defesa de estação de alta tecnologia, equipado com o avançado Sistema de Defesa Paladino e seu próprio gerador de escudo. Por não necessitar de tripulação, propulsão de viagem ou qualquer tipo de núcleo de comando independente, o Gargoyle opera de forma mais eficaz em combate do que uma estrutura voadora livre de tamanho similar.",,,,,
ravelin,SHIP,"O Ravelin é um drone pesado de defesa de estação focado em fogo de suporte e defesa de ponto. Por não necessitar de tripulação, propulsão de viagem ou qualquer tipo de núcleo de comando independente, o Ravelin pode ter um desempenho acima de sua classe em combate.",,,,,
prometheus2,SHIP,"Os fanáticos Pathers descobriram um senso irônico de justiça ao converter o petroleiro que transporta o que eles chamam de 'Infernium' — combustível AM — em uma enorme ferramenta de guerra santa. Tanques de armazenamento e portas de carregamento foram cortados e convertidos em hangares ou montagens de armas, enquanto seções da estrutura de bombeamento foram removidas para serem substituídas por enormes placas de blindagem. A proa curva do tanque principal de combustível foi escavada e reformada para lançar barragens de mísseis contra aqueles que servem a Moloch, para que possam encontrar, talvez, a absolvição no esquecimento abençoado.",,,,,
atlas2,SHIP,"O cargueiro supergigante classe Atlas é um alvo primário de ataques piratas. Alguns são encontrados mais tarde no coração partido de um aglomerado disperso de detritos de impacto em alguma órbita solitária. Outros ganham um segundo olhar avaliador de um pirata e são levados para estaleiros secretos. Os porões de carga são destruídos e substituídos por treliças para segurar montagens de armas e linhas de alimentação de munição aprimoradas.

Este Atlas, renascido no vácuo e no fogo, agora entrega uma carga de morte sob o comando de um senhor da guerra pirata.",,,,,
generic_probe,CUSTOM,"Sonda automatizada de uso geral com capacidade rudimentar de hiperespaço. Mais comumente usada por megacorporações e instituições de pesquisa para coleta de dados em sistemas estelares remotos, perigosos ou extraordinariamente entediantes. Este modelo é projetado para conter um pequeno pacote de instrumentos.",,,,,
ga_probe,CUSTOM,Leituras de sensores de longo alcance correspondem às especificações da classe comum de sonda usada pelos departamentos de pesquisa da Academia de Galatia.,,,,,
ga_hyperprobe,CUSTOM,"Leituras de sensores de longo alcance correspondem às especificações da classe comum de sonda usada pelo Grupo de Física de Hiperespaço da Academia de Galatia. Não há sinal de um transponder ativo, embora vazamentos de EM sugiram subsistemas funcionando.",,,,,
gaPZ_relay,CUSTOM,Varreduras de longo alcance indicam que este objeto provavelmente é uma plataforma de instrumentos não tripulada comum. Sensores detectam vazamento de radiação indicativo de uma bateria nuclear danificada. Imagens eletromagnéticas ruidosas sugerem danos estruturais moderados a graves.,,,,,
cargo_pod_special,CUSTOM,Contêiner de carga pintado de forma chamativa equipado com um transponder de alta visibilidade.,,,,,
minipulser,WEAPON,"""O protótipo foi destruído, e daí? Nós já contabilizamos as perdas de capital e recursos humanos no orçamento. O que importa é que obtivemos os resultados e nenhum pesquisador sênior foi perdido. Olha só, assim que chegar ao local, vou supervisionar pessoalmente a instalação de um novo sistema de escudos de classe cruzador.""","- K. Astraia, recuperado dos Arquivos de Kallichore",,,,
shockrepeater,WEAPON,"""De alguma forma, ele passou pelo cordão e chegou à flotilha de apoio. Fundiu sensores, navegação e suporte de vida nos transportes de tripulação antes que os lobos o derrubassem. Agora temos um estoque vitalício de lagosta volturniana congelada, mas nenhum ciclonador de ar de 3ª geração sobressalente. Essa é a prioridade da diretoria para você.""","- Interceptação de Moral da Tri-Tachyon, anexada ao relatório de demissão de funcionário",,,,
riftlance,WEAPON,"""Consagramos este corpo ao vazio sagrado, pó para pó, estrelas para estrelas, para que o Criador nos renove no ciclo da vida eterna.""",- Oração fúnebre luddica tradicional,,,,
riftbeam,WEAPON,"""Não vamos religá-lo.""","- Sarosh Freeman, técnico sênior",,,,
cryoflux,WEAPON,"""À medida que a frente de onda colapsa, radiação no espectro visível e além é emitida por uma... hum, achamos que se deve a um realinhamento com as leis do espaço-tempo. Há também efeitos com implicações macroscópicas tremendas, e estes serão o tema desta reunião de emergência.""","- Pesquisador desconhecido, logs recuperados do Local Alfa",,,,
cryoblaster,WEAPON,"""Encontrei a tampa bem na estação no CIC, mais fria que um criopod. Metade da alta oficialidade do navio também, e nem todas as metades combinavam.""","- Relatório verbal de Salvor, recuperação hiperespacial da ISS Augusta",,,,
disintegrator,WEAPON,"""Estou perturbado pela implicação de que a equivalência massa-energia possa ser violada de forma tão casual e extensiva.""",- Relatório não assinado enviado do Local Alfa para K. Astraia,,,,
riftcascade,WEAPON,"""Chega. Quem fizer mais uma piada sobre 'magia negra' terá que contribuir com dez milicréditos para o fundo da festa do laboratório.""",- Memorando recuperado do complexo laboratorial do Local Alfa,,,,
vpdriver,WEAPON,"""O oficial de escudos relatou inversões localizadas de polaridade no arco frontal, com colapso total estimado em 'segundos'.""","- Relatório de ação posterior, primeiro encontro em Isir, expedição [REDACTADO]",,,,
realitydisruptor,WEAPON,"""Quando o profanador desata a trama e a urdidura do Criador, o que encontrarão atrás daquele tecido estelar? Milhares de olhos escurecidos pela transgressão.""","- O Livro de Ludd, Visões 7:4",,,,
amsrm,WEAPON,"""Escrevo para expressar minha frustração profissional por ser obrigado a apresentar resultados dentro do cronograma do diretor do projeto, quando tenho acesso limitado ao artefato. Análises de danos não são suficientes, e já extraímos tudo o que podíamos daquele conjunto de dados. Sim, é uma carga de AM. Mas o próprio sistema de entrega? Podemos continuar debatendo construtos de hipercampos, padrões estáveis de fase e aquela teoria paranoica de aniquilação simétrica até o calor da morte do universo. O fato é que tudo não passa de especulação até obtermos outro artefato.""",- Funcionário Tri-Tachyon 38940855,,,,
resonatormrm,WEAPON,"""Estamos perplexos com a orientação, propulsão, contenção de carga... praticamente tudo. Nem sequer está claro se estamos lidando com matéria bariônica; simplesmente não conseguimos conter um exemplar por tempo suficiente para obter bons dados.""",- Memorando recuperado do complexo laboratorial do Local Alfa,,,,
rifttorpedo,WEAPON,"""Vejo cidades e ossos humanos desfeitos para que nada e ninguém reste para louvar o Criador, nenhum templo permaneça para abrigar o santuário e ninguém viva para lembrar das palavras, e então nada é sagrado e tudo é profano.""","- O Livro de Ludd, Visões 7:12",,,,
gigacannon,WEAPON,"""Altos oficiais navais do Conselho Diretor da Ultradyne Askonia forçaram o desenvolvimento em larga escala de armas de projeção AM, apesar das objeções do engenheiro-chefe. O projeto teria sido iniciado por ordem pessoal do chamado Executor [traidor Andrada]. Ativos de HEGINT relatam que testes demonstram saída de energia dramática, mas a integração do sistema de armas deve reduzir a capacidade de combate inimiga em ações de frota devido à ineficácia doutrinária. Recomenda-se não realizar operação de sabotagem.""",- Relatório classificado ao Alto Hegemônio,,,,
kineticblaster,WEAPON,"""Leituras de longo alcance fornecidas por ativo HEGINT sugerem que o sistema de armas integra elementos da tecnologia SUPER ALABASTER para aproveitar efeito anti-escudo anteriormente não utilizado. A comunidade científica nativa de Askonia, esgotada após a Opição, não é considerada capaz de tal avanço [ver relatório HEGINT/ASKON-M38-12]. Conclusão: com quase certeza, assistência técnica da Tri-Tachyon à Rebelião Sindriana.""",- Relatório classificado ao Alto Hegemônio,,,,
